Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Month,Calendar_Year
200897GA04610,258620,664610,-4.260123,55.85394,97,3,2,1,26/10/2008,1,09:40:00,926,S12000043,3,77,6,30,6,2,3,8,0,4,1,5,2,0,0,1,1,,10,2008
200897GA04611,258410,664550,-4.263443,55.853339,97,3,2,2,22/11/2008,7,09:10:00,926,S12000043,3,8,2,30,6,4,6,0,0,0,1,1,2,0,0,1,1,,11,2008
200897GA04612,253860,664990,-4.336299,55.855932,97,2,1,1,19/12/2008,6,12:20:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,0,1,5,2,0,0,1,1,,12,2008
200897GA04705,258280,664430,-4.265455,55.852224,97,3,3,3,28/05/2008,4,19:30:00,926,S12000043,1,8,7,40,3,4,6,0,0,0,1,1,2,0,0,1,2,,5,2008
200897GA04910,257810,664620,-4.273056,55.853791,97,3,2,1,26/10/2008,1,14:35:00,926,S12000043,3,781,3,30,6,2,6,0,0,5,1,9,2,0,0,1,1,,10,2008
200897GA05011,254340,665820,-4.329084,55.863528,97,2,1,1,25/11/2008,3,08:50:00,926,S12000043,6,0,1,30,1,4,6,0,0,4,1,1,4,0,0,1,1,,11,2008
200897GA05303,258330,664560,-4.264725,55.853405,97,2,2,1,21/03/2008,6,21:05:00,926,S12000043,6,0,2,30,6,2,3,8,0,0,4,1,1,0,0,1,1,,3,2008
200897GA05310,253740,662400,-4.336818,55.832643,97,3,1,1,27/10/2008,2,09:00:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,,10,2008
200897GA05411,254970,664710,-4.318432,55.853753,97,3,2,1,24/11/2008,2,09:00:00,926,S12000043,6,0,1,30,1,4,3,8,0,0,1,1,1,0,0,1,2,,11,2008
200897GA05412,257550,664620,-4.277206,55.853714,97,3,2,1,23/12/2008,3,21:00:00,926,S12000043,3,761,3,30,6,2,6,0,0,5,4,1,2,0,0,1,1,,12,2008
200897GA05507,252510,663910,-4.357259,55.845825,97,3,1,1,07/07/2008,2,11:50:00,926,S12000043,3,761,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,7,2008
200897GA05608,253350,663860,-4.343828,55.845632,97,2,1,1,30/08/2008,7,17:30:00,926,S12000043,3,741,3,30,3,2,3,739,0,4,1,1,1,0,0,1,1,,8,2008
200897GA05704,255570,664290,-4.308632,55.850163,97,3,2,1,29/04/2008,3,14:00:00,926,S12000043,3,761,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,4,2008
200897GA05708,253530,662760,-4.340362,55.835812,97,3,2,1,30/08/2008,7,18:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2008
200897GA05808,255420,664250,-4.311005,55.849759,97,3,2,1,31/08/2008,1,16:15:00,926,S12000043,3,761,3,30,6,2,4,768,0,4,1,2,2,0,0,1,1,,8,2008
200897GA05811,254360,663570,-4.327556,55.843335,97,3,2,1,27/11/2008,5,16:20:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,,11,2008
200897GA05912,253740,663890,-4.337621,55.84602,97,2,1,1,27/12/2008,7,11:35:00,926,S12000043,3,761,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,12,2008
200897GA06011,252660,664580,-4.355229,55.851886,97,3,2,1,27/11/2008,5,07:45:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,,11,2008
200897GA06103,253950,663900,-4.334276,55.846173,97,3,2,3,26/03/2008,4,12:50:00,926,S12000043,3,761,3,30,3,2,6,0,0,0,1,1,2,0,0,1,1,,3,2008
200897GA06108,252080,664890,-4.364655,55.854491,97,3,2,1,20/08/2008,4,17:20:00,926,S12000043,3,736,6,30,0,-1,-1,0,0,4,1,2,2,0,0,1,2,,8,2008
200897GA06511,255510,665660,-4.31032,55.862444,97,3,2,1,29/11/2008,7,12:25:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,11,2008
200897GA06611,255540,665240,-4.309617,55.858682,97,3,1,1,30/11/2008,1,14:30:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,11,2008
200897GA07103,258560,664390,-4.260966,55.851947,97,3,2,1,31/03/2008,2,00:05:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,,3,2008
200897GA70103,258000,665060,-4.270254,55.857797,97,3,1,1,02/03/2008,1,21:40:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,3,2008
200897GA70104,254070,665780,-4.333372,55.863088,97,3,1,3,04/04/2008,6,18:05:00,926,S12000043,3,739,3,30,0,-1,-1,0,0,0,5,1,1,0,0,1,1,,4,2008
200897GA70109,255660,664140,-4.307116,55.848843,97,3,2,2,02/09/2008,3,11:15:00,926,S12000043,1,8,3,50,5,4,1,8,0,0,1,1,1,0,0,1,1,,9,2008
200897GA70208,258020,665000,-4.269903,55.857265,97,3,3,1,01/08/2008,6,17:20:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,2,2,4,0,1,1,,8,2008
200897GA70209,254670,664330,-4.323017,55.850251,97,3,1,2,02/09/2008,3,15:40:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,9,2008
200897GA70303,255590,664150,-4.308239,55.848912,97,3,1,1,04/03/2008,3,20:00:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,3,2008
200897GA70304,252590,663910,-4.355982,55.845849,97,2,1,1,14/04/2008,2,12:28:00,926,S12000043,3,761,6,30,8,4,6,0,0,5,1,1,1,0,0,1,1,,4,2008
200897GA70305,252830,665840,-4.3532,55.863249,97,1,1,1,08/05/2008,5,00:10:00,926,S12000043,3,8,3,40,1,4,6,0,0,0,4,1,1,0,0,1,1,,5,2008
200897GA70309,254880,664270,-4.319633,55.849776,97,3,1,1,03/09/2008,4,07:30:00,926,S12000043,1,8,7,30,6,2,6,0,0,5,1,2,2,0,0,1,1,,9,2008
200897GA70312,256220,663910,-4.298057,55.846945,97,3,2,2,12/12/2008,6,01:50:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,12,2008
200897GA70404,252530,663900,-4.356934,55.845741,97,2,1,1,17/04/2008,5,14:00:00,926,S12000043,3,761,3,30,3,4,3,761,0,5,1,1,1,0,0,1,1,,4,2008
200897GA70405,258380,664440,-4.263865,55.852343,97,3,2,2,10/05/2008,7,18:40:00,926,S12000043,6,0,2,30,6,2,6,0,0,5,1,1,1,0,0,1,1,,5,2008
200897GA70501,254110,663750,-4.331642,55.844875,97,2,1,1,08/01/2008,3,17:15:00,926,S12000043,6,0,3,30,6,2,6,0,0,5,4,2,2,0,0,1,1,,1,2008
200897GA70512,257320,664190,-4.280651,55.849786,97,3,5,1,17/12/2008,4,19:00:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,4,5,2,0,0,1,1,,12,2008
200897GA70604,256620,664320,-4.291891,55.850745,97,3,2,1,30/04/2008,4,08:40:00,926,S12000043,1,8,3,50,5,4,1,77,0,0,1,2,2,0,0,1,1,,4,2008
200897GA70607,251950,666320,-4.367511,55.867289,97,3,2,2,27/07/2008,1,18:15:00,926,S12000043,1,8,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,7,2008
200897GA70609,253860,665650,-4.336655,55.861857,97,2,1,1,10/09/2008,4,16:54:00,926,S12000043,3,739,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,9,2008
200897GA70610,253460,664920,-4.342646,55.855182,97,3,1,1,18/10/2008,7,23:00:00,926,S12000043,1,8,7,40,5,4,3,739,0,0,4,1,1,0,7,1,1,,10,2008
200897GA70612,256180,663870,-4.298675,55.846574,97,3,1,1,19/12/2008,6,23:30:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,12,2008
200897GA70705,254190,665900,-4.331521,55.864201,97,3,1,1,17/05/2008,7,09:20:00,926,S12000043,3,739,3,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,5,2008
200897GA70706,255890,664160,-4.303456,55.849091,97,3,1,4,22/06/2008,1,05:20:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,6,2008
200897GA70708,257110,664880,-4.284366,55.855918,97,3,4,7,16/08/2008,7,17:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,8,2008
200897GA70712,254180,665860,-4.331659,55.863839,97,3,5,1,19/12/2008,6,13:20:00,926,S12000043,3,739,2,30,0,-1,-1,0,0,0,1,5,2,0,0,1,1,,12,2008
200897GA70803,258270,664350,-4.265573,55.851502,97,3,2,1,21/03/2008,6,12:45:00,926,S12000043,6,0,3,30,6,2,3,8,0,4,1,1,1,0,0,1,1,,3,2008
200897GA70807,257280,664580,-4.281495,55.853275,97,3,2,1,31/07/2008,5,10:39:00,926,S12000043,3,8,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,,7,2008
200897GA70901,257060,664180,-4.284795,55.849619,97,3,2,1,16/01/2008,4,07:10:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,4,1,2,0,0,1,1,,1,2008
200897GA70902,257270,664430,-4.281575,55.851926,97,3,2,1,25/02/2008,2,17:16:00,926,S12000043,6,0,6,30,6,2,6,0,0,0,1,5,2,0,0,1,2,,2,2008
200897GA70911,254670,664370,-4.323038,55.85061,97,3,3,1,22/11/2008,7,18:25:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,11,2008
200897GA71003,254180,665910,-4.331686,55.864288,97,3,2,1,31/03/2008,2,16:20:00,926,S12000043,3,739,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,3,2008
200897GA71009,256810,664490,-4.288948,55.852328,97,2,1,1,20/09/2008,7,23:25:00,926,S12000043,3,761,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,9,2008
200897GA71103,258540,664290,-4.261233,55.851043,97,3,3,2,30/03/2008,1,16:30:00,926,S12000043,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,3,2008
200897GA71208,252260,666230,-4.362512,55.866576,97,3,2,1,25/08/2008,2,11:30:00,926,S12000043,1,8,3,70,0,-1,-1,0,0,0,1,5,2,0,0,1,1,,8,2008
200897GA71701,258000,664710,-4.270071,55.854655,97,3,2,1,28/01/2008,2,15:30:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,1,2008
200897GB00803,253830,659770,-4.333968,55.809059,97,3,2,1,03/03/2008,2,11:15:00,926,S12000043,1,77,3,60,0,-1,-1,0,0,0,1,6,3,0,0,1,2,,3,2008
200897GB01703,252280,659640,-4.358607,55.807421,97,3,2,2,05/03/2008,4,09:00:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,3,2008
200897GB02403,255590,660260,-4.30617,55.813988,97,3,1,1,15/03/2008,7,14:30:00,926,S12000043,4,769,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,3,2008
200897GB03003,252170,660460,-4.360807,55.814749,97,3,1,1,19/03/2008,4,17:15:00,926,S12000043,6,0,3,30,3,2,3,726,0,5,1,1,1,0,0,1,2,,3,2008
200897GB03103,251870,659610,-4.365127,55.807026,97,2,1,1,21/03/2008,6,01:30:00,926,S12000043,4,773,1,30,1,4,6,0,0,0,4,5,2,0,0,2,1,,3,2008
200897GB03212,258050,660180,-4.266905,55.813999,97,3,2,1,22/12/2008,2,16:25:00,926,S12000043,4,767,6,30,3,2,4,762,0,5,4,1,2,0,0,1,1,,12,2008
200897GB03403,256600,660320,-4.290098,55.814828,97,3,2,1,22/03/2008,7,18:35:00,926,S12000043,3,77,3,30,5,4,6,0,0,0,4,1,1,4,0,1,2,,3,2008
200897GB03903,254400,660120,-4.325069,55.812374,97,3,2,1,25/03/2008,3,15:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,3,2008
200897GB04603,254430,660130,-4.324596,55.812473,97,3,1,1,28/03/2008,6,17:00:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,3,2008
200897GB04803,255840,660440,-4.302279,55.815679,97,3,1,1,30/03/2008,1,22:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,,3,2008
200897GB04903,254480,658800,-4.323087,55.800547,97,3,2,1,31/03/2008,2,15:30:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,,3,2008
200897GB12012,255730,660190,-4.303901,55.813401,97,3,2,1,02/12/2008,3,10:55:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,8,4,0,0,1,1,,12,2008
200897GB20109,252740,661570,-4.35232,55.824888,97,3,2,1,04/09/2008,5,14:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,9,2008
200897GB20212,254880,659950,-4.317325,55.810992,97,3,2,1,01/12/2008,2,13:30:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,12,2008
200897GB20305,252670,659890,-4.352526,55.809784,97,3,2,1,02/05/2008,6,13:30:00,926,S12000043,3,726,3,30,6,2,6,0,0,5,1,1,1,0,0,1,2,,5,2008
200897GB20308,256280,661780,-4.295972,55.82784,97,3,2,1,01/08/2008,6,16:15:00,926,S12000043,4,769,3,30,7,2,6,0,0,1,1,2,2,0,0,1,1,,8,2008
200897GB20402,253050,660980,-4.347057,55.819685,97,3,1,1,06/02/2008,4,14:40:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,8,1,0,2,1,2,,2,2008
200897GB20406,253360,659420,-4.341272,55.805775,97,3,1,1,09/06/2008,2,08:25:00,926,S12000043,3,726,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,6,2008
200897GB20409,254460,660360,-4.32424,55.814546,97,2,2,2,05/09/2008,6,23:50:00,926,S12000043,6,0,6,60,0,-1,-1,0,0,0,6,1,2,0,0,1,1,,9,2008
200897GB20508,253290,661470,-4.343494,55.824158,97,3,3,2,01/08/2008,6,18:20:00,926,S12000043,4,762,3,40,0,-1,-1,0,0,4,1,2,2,0,0,1,1,,8,2008
200897GB20509,254370,660150,-4.325563,55.812634,97,3,2,1,07/09/2008,1,13:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,9,2008
200897GB20602,253890,659070,-4.332636,55.802793,97,3,2,1,06/02/2008,4,18:00:00,926,S12000043,3,726,3,30,6,2,6,0,0,5,4,1,1,0,0,1,2,,2,2008
200897GB20702,252830,660930,-4.350538,55.81917,97,2,1,2,07/02/2008,5,19:45:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,4,4,1,1,0,0,1,1,,2,2008
200897GB20706,255970,661130,-4.300572,55.821912,97,3,1,1,10/06/2008,3,17:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,6,2008
200897GB20707,252130,660310,-4.361363,55.81339,97,2,1,1,08/07/2008,3,10:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,7,2008
200897GB20804,253060,662190,-4.347552,55.830551,97,2,2,1,09/04/2008,4,12:00:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,,4,2008
200897GB20902,255810,660560,-4.302821,55.816747,97,2,2,1,09/02/2008,7,16:10:00,926,S12000043,4,769,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,,2,2008
200897GB21004,253220,661540,-4.344648,55.824765,97,2,2,2,10/04/2008,5,14:50:00,926,S12000043,6,0,3,30,7,2,6,0,0,4,1,1,1,0,0,1,1,,4,2008
200897GB21010,252050,661620,-4.363351,55.825126,97,3,2,2,09/10/2008,5,18:10:00,926,S12000043,3,736,3,30,3,4,6,0,0,5,4,5,2,0,0,1,1,,10,2008
200897GB21105,255690,660150,-4.304517,55.81303,97,3,2,1,07/05/2008,4,23:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,,5,2008
200897GB21204,251610,660920,-4.369986,55.818706,97,3,2,1,11/04/2008,6,15:30:00,926,S12000043,3,736,3,30,7,2,3,726,0,0,1,1,1,0,0,2,1,,4,2008
200897GB21207,256030,660680,-4.299377,55.81789,97,3,2,1,11/07/2008,6,20:35:00,926,S12000043,6,0,3,20,0,-1,-1,0,0,0,1,1,2,0,0,1,1,,7,2008
200897GB21210,253510,662040,-4.340293,55.829342,97,3,2,1,08/10/2008,4,07:05:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,,10,2008
200897GB21409,252260,660480,-4.359382,55.814956,97,3,1,1,11/09/2008,5,19:35:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,,9,2008
200897GB21410,253250,659500,-4.343069,55.806459,97,3,2,1,14/10/2008,3,08:30:00,926,S12000043,3,726,3,40,0,-1,-1,0,0,0,1,1,2,0,0,1,1,,10,2008
200897GB21411,253370,661680,-4.342332,55.826067,97,3,2,1,13/11/2008,5,08:50:00,926,S12000043,6,0,3,30,6,2,6,0,0,5,1,1,2,0,0,1,2,,11,2008
200897GB21601,255530,661110,-4.307579,55.821601,97,3,1,1,15/01/2008,3,07:15:00,926,S12000043,4,762,3,40,0,-1,-1,0,0,0,5,8,4,0,0,1,1,,1,2008
200897GB21605,253080,661270,-4.346735,55.822298,97,2,1,1,12/05/2008,2,14:10:00,926,S12000043,6,0,7,20,0,-1,-1,0,0,1,1,1,1,4,0,1,2,,5,2008
200897GB21608,253720,660610,-4.336174,55.816567,97,3,2,1,13/08/2008,4,08:40:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,2,,8,2008
200897GB21610,255780,661070,-4.30357,55.821317,97,3,2,1,16/10/2008,5,07:50:00,926,S12000043,4,762,1,30,1,4,4,769,0,0,1,1,2,0,0,1,2,,10,2008
200897GB21701,254450,658830,-4.323581,55.800807,97,3,2,4,15/01/2008,3,13:05:00,926,S12000043,3,726,6,40,9,4,6,0,0,4,1,2,2,0,0,1,1,,1,2008
200897GB21804,256190,660840,-4.29691,55.819374,97,3,2,1,14/04/2008,2,22:00:00,926,S12000043,6,0,6,30,6,2,6,0,0,5,4,1,1,0,0,1,1,,4,2008
200897GB21808,252980,659520,-4.347384,55.806557,97,2,1,1,17/08/2008,1,11:05:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,,8,2008
200897GB21809,253010,662410,-4.348468,55.832511,97,3,2,1,16/09/2008,3,08:55:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,2,,9,2008
200897GB21906,254400,660080,-4.325047,55.812015,97,3,2,1,25/06/2008,4,21:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,,6,2008
200897GB21907,253250,661590,-4.344197,55.825223,97,2,1,1,16/07/2008,4,07:50:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,4,1,1,2,5,0,1,1,,7,2008
200897GB21909,256810,661030,-4.287124,55.821264,97,3,2,1,15/09/2008,2,21:15:00,926,S12000043,3,77,6,30,6,2,6,0,0,0,4,2,2,0,0,1,1,,9,2008
200897GB21910,252270,659640,-4.358767,55.807418,97,3,2,2,19/10/2008,1,14:45:00,926,S12000043,4,773,6,30,3,4,6,0,0,0,1,5,2,0,0,1,1,,10,2008
200897GB22011,253400,659710,-4.340791,55.80839,97,2,1,1,18/11/2008,3,07:55:00,926,S12000043,6,0,6,30,3,4,6,0,1,4,1,1,2,0,0,1,1,,11,2008
200897GB22105,252940,659650,-4.348091,55.807712,97,3,2,2,16/05/2008,6,12:00:00,926,S12000043,3,726,3,40,6,2,6,0,0,5,1,1,1,0,0,1,1,,5,2008
200897GB22202,252620,661450,-4.354169,55.823774,97,3,1,1,15/02/2008,6,17:00:00,926,S12000043,4,762,3,40,0,-1,-1,0,0,4,1,1,1,0,0,1,2,,2,2008
200897GB22207,252600,661460,-4.354493,55.823858,97,1,1,1,19/07/2008,7,08:15:00,926,S12000043,4,762,3,40,0,-1,-1,0,0,0,5,1,2,0,0,1,1,,7,2008
200897GB22304,253650,661360,-4.337694,55.823279,97,3,3,2,21/04/2008,2,16:00:00,926,S12000043,4,762,3,40,3,2,6,0,2,5,1,1,1,0,0,1,1,,4,2008
200897GB22311,252940,659660,-4.348097,55.807802,97,3,2,2,22/11/2008,7,12:10:00,926,S12000043,3,726,6,30,7,2,6,0,0,5,1,1,1,0,0,1,1,,11,2008
200897GB22401,253410,661420,-4.341554,55.823745,97,3,1,1,23/01/2008,4,15:30:00,926,S12000043,4,762,3,30,0,-1,-1,0,0,4,1,5,2,0,0,1,2,,1,2008
200897GB22407,253160,661470,-4.345568,55.824118,97,3,2,2,17/07/2008,5,13:00:00,926,S12000043,4,762,1,30,1,4,6,0,0,0,1,2,2,0,0,1,1,,7,2008
200897GB22508,255630,661080,-4.305968,55.821362,97,3,1,1,19/08/2008,3,13:50:00,926,S12000043,4,762,3,40,3,4,6,0,0,0,1,1,1,0,0,1,2,,8,2008
200897GB22512,252770,659660,-4.350807,55.80775,97,3,1,1,18/12/2008,5,13:05:00,926,S12000043,4,773,6,30,0,-1,-1,0,0,0,1,5,2,5,0,1,1,,12,2008
200897GB22607,253070,661160,-4.346835,55.821308,97,3,1,1,21/07/2008,2,12:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,7,2008
200897GB22804,251700,660540,-4.368344,55.815323,97,2,1,2,27/04/2008,1,20:45:00,926,S12000043,6,0,9,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,4,2008
200897GB22805,253200,662360,-4.345411,55.83212,97,3,1,1,22/05/2008,5,16:30:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,2,1,1,,5,2008
200897GB22812,255810,661010,-4.30306,55.820787,97,3,2,1,19/12/2008,6,07:50:00,926,S12000043,4,769,1,30,1,4,4,762,0,0,1,1,2,0,0,1,1,,12,2008
200897GB22910,256700,660490,-4.288593,55.816384,97,3,2,2,27/10/2008,2,22:35:00,926,S12000043,4,762,3,30,6,2,3,77,0,4,4,1,1,0,0,1,1,,10,2008
200897GB23008,252400,662670,-4.35834,55.834659,97,3,1,1,21/08/2008,5,19:50:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,8,2008
200897GB23010,254890,659950,-4.317166,55.810995,97,3,3,1,28/10/2008,3,12:20:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,,10,2008
200897GB23011,254820,659780,-4.318191,55.809448,97,3,1,1,21/11/2008,6,13:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,9,3,0,0,1,2,,11,2008
200897GB23102,253040,660580,-4.347,55.816091,97,2,2,1,21/02/2008,5,15:40:00,926,S12000043,6,0,9,30,9,4,6,0,0,0,1,1,1,0,0,1,2,,2,2008
200897GB23108,255560,660680,-4.306872,55.81775,97,3,1,1,23/08/2008,7,21:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,,8,2008
200897GB23112,254450,660340,-4.324389,55.814364,97,2,1,1,20/12/2008,7,00:10:00,926,S12000043,6,0,6,60,0,-1,-1,0,0,0,6,5,2,0,0,1,1,,12,2008
200897GB23301,256840,661240,-4.286756,55.823159,97,3,2,2,30/01/2008,4,10:04:00,926,S12000043,3,77,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,1,2008
200897GB23505,252470,660040,-4.355795,55.81107,97,3,2,2,23/05/2008,6,12:00:00,926,S12000043,3,726,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,,5,2008
200897GB23507,254580,659930,-4.322097,55.810722,97,3,2,1,26/07/2008,7,18:15:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,7,2008
200897GB23510,253620,661370,-4.338178,55.82336,97,3,3,1,30/10/2008,5,10:20:00,926,S12000043,4,762,3,30,7,2,4,769,0,4,4,1,2,0,3,1,1,,10,2008
200897GB23610,253310,661440,-4.343159,55.823894,97,3,1,1,30/10/2008,5,18:00:00,926,S12000043,4,762,3,30,0,-1,-1,0,0,4,4,1,2,0,0,1,2,,10,2008
200897GB23707,255920,660970,-4.301285,55.820461,97,2,1,1,27/07/2008,1,18:15:00,926,S12000043,4,762,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,7,2008
200897GB23710,253680,659250,-4.33608,55.804345,97,3,2,1,26/10/2008,1,13:10:00,926,S12000043,3,726,3,30,3,4,1,77,0,0,1,2,2,0,0,1,2,,10,2008
200897GB23812,253470,660940,-4.340338,55.819454,97,3,2,1,23/12/2008,3,19:25:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,4,2,2,0,0,1,1,,12,2008
200897GB23902,256100,661580,-4.298737,55.825991,97,3,1,1,27/02/2008,4,11:30:00,926,S12000043,4,769,3,30,3,4,6,0,0,0,1,4,1,4,0,1,1,,2,2008
200897GB24012,252010,662820,-4.364643,55.835886,97,2,1,1,18/12/2008,5,04:00:00,926,S12000043,3,736,3,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,,12,2008
200897GB24112,254890,659950,-4.317166,55.810995,97,3,2,1,24/12/2008,4,07:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,2,,12,2008
200897GB24712,256710,660520,-4.288449,55.816656,97,3,2,1,29/12/2008,2,12:20:00,926,S12000043,3,77,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,12,2008
200897GB24912,254350,660150,-4.325882,55.812628,97,3,1,1,30/12/2008,3,13:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,,12,2008
200897GB70103,252040,661280,-4.363326,55.82207,97,3,1,1,01/03/2008,7,02:45:00,926,S12000043,4,762,3,30,3,2,3,736,0,5,4,5,2,0,0,1,1,,3,2008
200897GB70105,256300,662110,-4.295828,55.830809,97,3,2,1,17/05/2008,7,09:35:00,926,S12000043,4,769,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,,5,2008
200897GB70106,257400,661070,-4.277735,55.821798,97,2,2,2,30/06/2008,2,21:30:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,1,2,0,0,1,1,,6,2008
200897GB70111,256170,660830,-4.297224,55.819278,97,1,2,2,14/11/2008,6,19:00:00,926,S12000043,6,0,6,30,6,2,4,762,0,5,4,1,1,0,0,1,1,,11,2008
200897GB70203,252200,660320,-4.360252,55.813501,97,3,1,1,01/03/2008,7,20:00:00,926,S12000043,3,726,3,30,3,4,6,0,0,5,4,5,2,0,0,1,2,,3,2008
